"X126","X127_N","X127_C","X128_N","X128_C","X129_N","X129_C","X130_N","X130_C","X131"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.367711905112638,-0.428301905112638,0.347108094887362,0.821748094887362,0.602888094887362,0.64777,-0.64756,0.12185,0.97209,-0.06407
0.0322880948873623,0.311388094887362,0.684298094887362,0.336638094887362,0.388588094887362,0.11521,-0.32987,-0.06797,0.25345,0.00637
0.171698094887362,0.615028094887362,0.181898094887362,0.336328094887362,0.329228094887362,-0.16442,0.01353,-0.30118,0.05778,-0.18541
0.429878094887362,0.228748094887362,0.175128094887362,0.252358094887362,0.138938094887362,0.27156,0.3168,0.0797,-0.01804,0.04016
0.298548094887362,0.204498094887362,0.466798094887362,-0.0508319051126376,0.130318094887362,-0.0733,0.2123,-0.13453,-0.46785,0.26714
0.223388094887362,0.521688094887362,0.580098094887362,0.332528094887362,0.344028094887362,0.27835,0.07163,-0.0248,0.12386,0.24354
0.707988094887362,-0.417711905112638,-0.00724190511263767,0.158768094887362,-0.303841905112638,-0.21311,0.96693,-0.03804,0.12158,0.36376
0.269508094887362,0.582968094887362,0.284028094887362,0.467198094887362,0.631318094887362,-0.17734,0.12085,-0.30077,0.22811,0.17391
0.259388094887362,0.320178094887362,0.357198094887362,0.382998094887362,0.124228094887362,-0.45821,0.33305,0.10742,-0.10666,-0.06301
0.00587809488736235,0.0820180948873623,-0.276291905112638,0.543638094887362,0.220968094887362,0.10419,-0.32329,-0.2624,0.10689,0.51385
0.440538094887362,0.115248094887362,0.475728094887362,0.164788094887362,0.174708094887362,0.06269,0.14663,-0.13424,0.12438,0.13757
0.130578094887362,0.323878094887362,0.166808094887362,0.708118094887362,0.122588094887362,-0.23465,-0.10791,0.16553,-0.07157,-0.13275
0.637518094887362,0.231568094887362,0.669118094887362,0.381638094887362,0.0952680948873623,-0.1191,-0.44116,0.15391,0.20692,0.30493
0.504868094887362,0.316428094887362,0.108878094887362,-0.0391819051126376,0.340718094887362,0.02157,0.01318,0.12349,0.09774,-0.10933
0.263228094887362,0.228798094887362,0.243138094887362,0.292418094887362,0.238588094887362,0.0551,-0.12672,-0.13222,0.21146,0.16961
-0.181401905112638,0.466338094887362,0.125578094887362,0.605608094887362,0.652838094887362,-0.16678,-0.59612,0.17604,0.54062,0.17123
-0.0340019051126377,0.937248094887362,0.0910280948873624,0.460548094887362,0.614348094887362,0.14022,0.71995,0.06213,0.0881,-0.31343
0.309618094887362,0.268248094887362,0.333048094887362,0.325128094887362,0.202368094887362,-0.25046,0.10173,0.07889,-0.25057,-0.09541
0.338418094887362,0.428508094887362,0.546548094887362,0.485218094887362,0.331878094887362,-0.02221,0.2609,-0.39625,0.27607,-0.24371
0.276628094887362,0.273888094887362,0.364718094887362,0.430828094887362,0.243538094887362,-0.02599,0.17997,-0.01315,0.07384,-0.02348
0.560118094887362,-0.0690319051126376,0.136588094887362,0.0694980948873624,0.411518094887362,-0.10104,0.11914,-0.05456,-0.06322,0.13355
0.125088094887362,0.115568094887362,0.474908094887362,0.288988094887362,-0.350981905112638,-0.15463,-0.29933,0.10404,-0.22089,0.01386
0.430138094887362,0.110148094887362,0.157878094887362,0.574188094887362,0.153288094887362,-0.16361,-0.50135,-0.06827,0.2001,-0.13814
0.226798094887362,0.410568094887362,-0.150251905112638,1.22288809488736,0.852798094887362,-0.09627,-0.3513,-0.41443,0.93923,-0.1587
0.289378094887362,0.210828094887362,0.284008094887362,0.517198094887362,0.273908094887362,-0.00167,0.24071,0.00759,-0.23094,-0.03978
0.154998094887362,0.454918094887362,0.135008094887362,0.210268094887362,0.424188094887362,-0.21586,0.38396,0.02724,0.0297,0.12564
0.383028094887362,0.399608094887362,0.366538094887362,0.330528094887362,0.717698094887362,0.25354,-0.22781,0.07689,-0.1609,-0.25556
0.0996080948873624,0.353728094887362,0.399758094887362,0.464228094887362,0.0244280948873624,-0.22718,-0.20974,-0.16011,0.22594,-0.10203
0.236138094887362,0.104458094887362,0.289188094887362,0.320148094887362,0.459778094887362,0.02631,-0.02955,-0.01005,-0.00885,-0.11209
0.249708094887362,0.333548094887362,0.301478094887362,0.162668094887362,0.559038094887362,-0.20764,-0.12064,0.03119,0.0233,-0.12724
0.415258094887362,0.205108094887362,0.473358094887362,0.0809280948873624,0.170418094887362,0.2484,-0.18951,-0.17492,0.07535,0.54718
0.398648094887362,0.522338094887362,0.489918094887362,0.591458094887362,0.164098094887362,0.11505,-0.04374,-0.02352,-0.18331,-0.06669
0.175368094887362,0.160938094887362,0.262728094887362,0.323358094887362,0.239218094887362,-0.12308,0.07087,0.09966,-0.31316,0.08688
0.113418094887362,0.473968094887362,0.609608094887362,0.103308094887362,0.531018094887362,0.04902,-0.07677,0.2756,-0.12994,-0.02541
0.160298094887362,0.271698094887362,0.147108094887362,0.380038094887362,0.155888094887362,-0.00714,-0.43396,-0.01408,0.26232,0.2892
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.279768094887362,0.0828980948873624,0.274228094887362,0.227958094887362,0.495088094887362,0.02517,0.26564,-0.14947,0.15024,0.10713
0.194448094887362,0.853238094887362,0.461898094887362,0.139508094887362,-0.0598719051126376,-0.01723,0.53213,-0.35824,-0.15652,0.74226
0.120518094887362,0.378908094887362,0.573018094887362,0.255238094887362,0.144358094887362,-0.17512,0.39143,-0.05122,-0.02597,0.15509
0.534158094887362,0.326498094887362,0.226478094887362,0.157238094887362,0.165638094887362,0.17015,0.05663,-0.24421,0.37458,-0.13298
0.328788094887362,0.195478094887362,0.350048094887362,0.299428094887362,0.352458094887362,-0.04289,0.08488,-0.08231,-0.07087,0.26328
0.519148094887362,0.257278094887362,0.0478980948873624,0.330688094887362,0.371708094887362,-0.15799,-0.01728,-0.28579,0.08211,0.09786
1.02376809488736,-0.243181905112638,-0.237191905112638,0.694488094887362,0.378068094887362,-0.4927,-0.03783,0.06867,0.638,-0.67875
0.309958094887362,0.247218094887362,0.365648094887362,0.181348094887362,0.568118094887362,0.36289,-0.00112,-0.04711,0.17217,-0.1386
0.274308094887362,0.237008094887362,0.264378094887362,0.279778094887362,0.340588094887362,-0.02155,0.09173,-0.28825,0.05016,0.12649
0.377458094887362,0.400868094887362,0.00590809488736233,0.396468094887362,0.384528094887362,-0.05858,0.01787,0.61047,0.18344,0.23525
0.00986809488736234,0.458618094887362,0.257568094887362,0.206308094887362,-0.413121905112638,-0.00493,-0.01764,0.13421,-0.23685,0.0231
-0.0128419051126377,0.410798094887362,-0.0113219051126376,0.956088094887362,-0.000351905112637663,0.09921,-0.62014,0.00352,-0.29952,0.20084
0.539368094887362,0.674998094887362,0.159038094887362,-0.353461905112638,0.0212280948873623,0.10427,0.12767,0.12755,-0.12752,-0.18969
0.260588094887362,0.299388094887362,0.303328094887362,0.349498094887362,0.526068094887362,-0.17283,0.07151,-0.14415,-0.15638,0.44538
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.379798094887362,0.109238094887362,0.222418094887362,-0.0271019051126377,0.191748094887362,0.24845,-0.0372,-0.16614,-0.04134,0.27616
0.195658094887362,0.576008094887362,0.230708094887362,0.225078094887362,0.484688094887362,0.21522,-0.05713,0.06421,-0.13579,0.20073
0.439748094887362,0.136598094887362,0.376908094887362,0.0983680948873623,0.214608094887362,-0.07781,0.04522,0.12046,0.09682,-0.17167
-0.0788019051126376,0.194978094887362,1.11403809488736,0.325148094887362,1.06320809488736,0.00846,-0.51547,0.0722,-0.34255,-0.3313
0.516288094887362,0.532588094887362,0.533738094887362,0.570608094887362,-0.0773019051126376,-0.1683,0.02475,-0.06941,0.01454,-0.10651
0.187758094887362,0.508008094887362,-0.0716419051126376,0.250538094887362,0.397158094887362,-0.08718,0.01622,-0.28434,0.16243,-0.00564
-0.476921905112638,0.894458094887362,-0.411161905112638,-1.24540190511264,0.528518094887362,-0.34731,0.92027,-0.16754,-0.04149,0.54891
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.143388094887362,0.413008094887362,0.261318094887362,0.219118094887362,0.0179280948873624,-0.08522,-0.34405,0.17637,-0.3289,0.11069
0.225318094887362,0.459598094887362,0.416398094887362,0.175568094887362,0.541458094887362,0.24462,-0.03136,-0.22383,0.08801,0.00176
0.638898094887362,0.195728094887362,0.0617780948873624,0.138738094887362,0.373898094887362,0.28903,-0.00473,0.0841,0.13266,0.01265
0.526958094887362,-0.0532319051126376,0.271288094887362,0.272048094887362,0.440368094887362,-0.14653,0.25019,-0.18492,0.12735,0.12665
0.339938094887362,0.277098094887362,0.335238094887362,0.531308094887362,0.398748094887362,0.06634,0.01875,0.32524,-0.07932,0.12783
0.146408094887362,0.175248094887362,0.250858094887362,-0.0180719051126377,0.105818094887362,0.17466,-0.06183,-0.20321,-0.27777,0.04103
0.146018094887362,0.329518094887362,0.0305880948873624,0.421158094887362,-0.457061905112638,0.66922,0.16412,-0.81029,0.36478,0.02941
-0.20713,0.01605,0.13941,-0.06071,0.15948,0.06293,0.06607,-0.27051,-0.01466,0.01818
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.42287,0.18062,0.41473,-0.1102,-0.81285,-0.00485,-0.44723,-0.45347,-0.23424,0.85501
0.23098,0.24129,0.55078,0.28283,-0.25863,0.2572,0.07586,-0.51836,0.14533,0.08672
0.41113,0.20563,-0.13684,0.20661,-0.34401,0.10409,-0.09586,-0.16867,0.36889,-0.16557
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.14579,0.06752,0.40288,-0.39329,-0.36454,0.05288,-0.10284,0.38527,0.35999,0.31221
0.12871,-0.29029,0.01718,0.01563,0.22595,-0.29297,0.10997,-0.03118,0.23155,0.39479
-0.21597,0.61224,-0.2752,0.00842,0.41156,0.3847,0.99608,0.16586,-0.14363,-0.55419
0.00389,-0.07283,0.05609,0.26367,-0.16834,0.11052,-0.08398,0.12442,0.07255,0.09046
-0.15438,-0.18452,0.03354,0.1105,-0.08293,0.21489,-0.19951,-0.10499,-0.04766,-0.35538
0.24341,-0.23748,-0.17487,-0.06528,-0.27354,-0.0647,0.19543,-0.28902,-0.24819,-0.19041
-0.16791,-0.16727,-0.13635,0.18559,-0.36568,0.30971,0.40167,0.04359,0.04707,0.07522
-0.12437,0.08241,-0.42667,0.20597,0.01196,0.47385,-0.46218,0.1216,-0.00867,0.16306
-0.03013,-0.25326,0.21628,0.1976,-0.12984,-0.05469,-0.07817,-0.04272,0.09418,0.0116
-0.45701,0.14394,0.22702,0.18357,0.08488,0.11511,0.05614,0.15679,0.14794,-0.22566
-0.07773,-0.08327,0.11873,-0.22811,-0.07568,0.1852,0.16901,-0.05555,0.00988,-0.1396
0.28832,-0.02139,0.34906,-0.02972,-0.08831,-0.00117,0.30878,-0.24618,0.16353,-0.09047
-0.78888,-0.40947,-0.02278,-0.18673,0.04644,-0.30938,-0.18059,-0.04687,-0.23907,-0.00792
-0.11909,0.1852,-0.14879,-0.422,-0.03664,-0.2114,-0.03559,-0.09126,-0.07309,0.46098
0.03271,-0.04077,0.16732,-0.011,-0.2069,-0.00071,-0.06198,0.08779,-0.14354,-0.10806
-0.21872,0.07731,0.09297,-0.26098,0.17842,-0.07988,-0.11773,-0.11964,-0.03291,-0.35973
0.0127,-0.11851,-0.22965,0.3943,0.00042,0.04531,-0.26041,0.12873,-0.13401,0.06623
-0.03843,0.23372,-0.10955,-0.17283,-0.32391,0.3571,0.1069,0.26021,0.00385,-0.34076
-0.36021,-0.18215,-0.03741,-0.27847,0.35344,0.19493,0.04631,0.13597,0.28879,0.24659
0.23954,0.02463,-0.10931,-0.04822,-0.07623,0.13636,0.06823,-0.05911,-0.17906,-0.08555
-0.12271,0.0204,-0.00719,-0.0131,-0.13076,0.2996,0.45012,-0.0038,-0.12992,-0.12593
0.2413,-0.05254,0.04997,0.05336,-0.03601,-0.04204,0.20163,0.31549,0.15156,0.13465
0.12154,0.07969,-0.2973,0.38102,-0.04558,-0.21952,-0.07937,-0.02029,-0.36126,-0.14437
0.08479,0.23462,-0.68832,-0.81988,0.07997,-0.38575,0.69356,0.18797,-0.42764,-0.81247
-0.35112,-0.16868,-0.24804,0.67638,0.24981,-0.23065,-0.43392,-0.18212,-0.27382,0.50314
0.1747,0.19247,0.00474,-0.00568,0.00104,-0.00766,0.25427,-0.17701,0.067,-0.10177
-0.06396,-0.4064,-0.12602,0.40499,0.35155,0.22096,-0.19878,-0.15621,-0.4218,0.32028
-0.25389,-0.11961,-0.18536,0.1849,0.13902,0.24458,-0.04074,0.13211,-0.40229,0.22238
-0.30399,-0.18763,-0.10324,-0.02487,-0.04234,0.23607,0.03966,0.25161,0.05029,-0.05103
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0727,0.35853,-0.2208,-0.81544,0.12942,-0.46784,-0.48416,-1.13407,-0.46451,0.83536
0.07172,0.03502,-0.05617,0.28732,-0.08641,-0.0649,0.03461,0.08115,-0.06463,-0.01231
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.04786,0.15204,-0.07995,0.2772,0.15851,-0.0087,-0.18522,-0.21297,0.19739,-0.43506
0.63808,-0.30936,-0.07699,0.53922,-0.31035,-0.60784,-0.22321,-0.61975,0.10588,-0.42332
-0.4415,0.28446,0.01612,0.18867,0.20771,0.10186,0.0131,-0.12485,0.3872,0.10565
0.5088,0.71668,-0.57331,-0.51532,-0.01405,0.06121,-0.44265,-0.23437,-0.04414,-0.025
-0.11582,0.19559,0.29804,0.16721,-0.06334,-0.04707,-0.29013,0.0532,0.14852,0.03324
-0.16171,0.17837,-0.19155,-0.06736,0.11194,0.20936,-0.16481,0.02182,0.01064,0.02241
0.7397,-0.16345,-0.24021,0.02917,0.72869,-0.17799,-0.24347,-0.25293,0.13264,-0.13544
-0.0358,-0.12848,-0.08212,0.06509,-0.00773,-0.04004,0.02646,-0.1374,-0.08753,0.08463
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.15394,0.0598,-0.0336,-0.08524,0.17022,0.12706,-0.13894,-0.03282,-0.26149,-0.1893
-0.01391,0.84229,0.1999,0.30874,0.47355,0.00376,-0.44157,0.05625,-0.19526,-0.38765
-0.24145,-0.05019,0.27279,0.17362,0.11989,-0.04817,-0.04158,0.1343,-0.00306,-0.13952
-0.04999,0.04423,0.16137,0.02774,0.0163,-0.31408,0.06498,0.08594,0.11099,0.02133
-0.06784,0.60443,-0.25978,-0.09197,-0.21248,0.17166,0.2883,-0.42492,-0.26659,-0.13707
0.03044,-0.18934,-0.42888,0.4679,0.14384,0.49151,-0.23344,0.69984,-0.24203,-0.0768
0.14737,-0.06973,0.08591,-0.04558,-0.05905,0.23606,-0.20362,0.27734,0.23056,-0.01784
-0.09891,0.17746,0.00119,-0.11534,0.27827,0.14282,0.18771,-0.11869,-0.00517,0.13725
0.18165,-0.01179,0.0726,0.2409,-0.03375,0.04552,0.11287,-0.14519,0.1317,0.08526
0.02921,0.12378,0.1511,0.29363,0.01713,0.14148,-0.18521,0.07138,0.00538,-0.09961
0.17429,-0.55323,0.21742,0.26168,-0.10087,-0.21163,0.28876,0.05504,0.1153,0.24507
-0.1624,-0.16213,0.19754,-0.02729,-0.13656,0.16764,0.2655,0.06031,-0.21121,-0.2797
-0.02715,-0.05223,0.48752,-0.35588,-0.37797,0.14598,-0.20899,-0.01428,-0.34346,-0.17103
0.29944,0.16597,0.22129,0.06565,0.0085,0.27665,-0.11679,0.05732,0.1842,0.07419
0.28369,-0.31364,-0.24211,0.02398,-0.10332,0.20182,-0.40994,0.06897,0.11301,0.27949
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.05457,-0.19374,-0.12823,-0.15451,0.19398,0.03277,-0.34792,0.2343,0.18053,-0.19167
0.0866,0.51962,-0.27881,-0.0906,0.30326,0.16042,-0.29181,-0.07291,0.0901,-0.05712
-0.83987,-0.68457,-0.00851,-1.70734,-0.01809,-0.61956,0.16922,-0.53884,-0.38278,0.68636
-0.21961,-0.01256,0.05487,-0.04929,0.07961,0.07822,-0.03433,0.01907,0.02901,-0.03384
-0.54272,0.67287,-0.22807,0.30044,-0.54307,0.1338,0.84771,0.01262,-1.35233,1.10389
0.57944,-0.89532,-0.59445,-0.35989,0.62978,-0.0806,-0.20106,-0.37364,0.19998,-0.01085
-0.62248,0.13095,-1.05365,0.26868,-0.53307,-0.04586,0.26155,0.18434,0.25254,0.44932
0.33196,0.02984,0.37923,-0.2057,0.09555,-0.13398,0.03892,0.12947,-0.05412,-0.11671
-0.27183,-0.09233,-0.03433,0.05463,0.19513,-0.19368,0.10706,0.22536,-0.05875,-0.09729
0.11803,-0.80621,0.41047,0.32434,0.92421,-0.52268,0.00086,0.07644,0.26886,0.00756
-0.12071,0.48575,-0.01675,-0.19699,-0.11894,0.02599,0.19302,-0.0652,0.00038,0.00063
-0.21637,-0.03385,0.07924,-0.13066,-0.14156,-0.01207,-0.62726,0.08908,0.23063,0.21521
-0.07342,0.0042,-0.16274,-0.04177,0.0136,-0.04191,-0.19435,-0.02749,0.02881,0.01209
0.71427,-0.63255,0.80042,0.09611,-0.67595,-0.13861,-0.11002,-0.2894,-0.20142,1.02245
0.12918,0.04755,-0.10987,-0.14078,-0.14824,0.0307,-0.10009,0.01212,0.05771,0.04908
0.06063,0.00879,0.09811,-0.1306,-0.11086,0.07258,-0.20621,0.32821,0.28394,-0.11004
0.1417,0.03528,0.13253,-0.13214,-0.11883,-0.00687,0.35187,-0.21462,-0.05697,0.1614
0.24173,-0.35361,0.59127,0.20196,0.10049,0.03624,0.03146,0.03431,-0.31893,0.45697
0.01488,0.05744,-0.15311,-0.16493,-0.15699,-0.03643,0.03777,0.03163,-0.1982,0.0708
-0.1809,0.01574,0.19831,-0.14721,-0.11664,0.24669,-0.19682,-0.13117,0.11177,-0.02535
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.25474,-0.01774,-0.30975,-0.17201,0.45472,-0.16102,-0.1889,-0.21116,-0.0978,-0.14621
0.17941,0.16289,0.38462,0.06762,0.23689,0.17172,-0.72148,-0.04451,-0.03943,0.49818
-0.3495,-0.01832,-0.39312,-0.42752,-0.35627,-0.63659,-0.14991,-0.26087,0.047,0.05465
0.31084,0.06494,0.23254,0.16122,0.13768,0.12166,-0.05845,0.36882,0.04229,-0.09592
-0.30854,0.00158,0.16119,-0.30529,-0.32825,0.13899,0.08753,0.34086,0.40374,0.12894
0.05452,0.0047,-0.08641,-0.14573,0.04028,-0.1092,-0.14921,-0.02752,-0.31724,-0.01448
-0.2941,0.08741,0.30344,-0.12027,-0.14917,-0.0337,0.14543,0.081,0.17586,-0.17216
0.06992,-0.15846,0.17897,-0.11029,0.08659,-0.07988,-0.15141,0.31164,-0.1843,-0.13721
0.41141,0.0014,0.38182,0.08127,0.21556,0.15167,-0.21282,0.02595,0.29161,-0.03947
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.13335,0.09571,-0.17606,-0.14114,-0.03053,0.22159,0.10235,-0.09609,-0.14011,0.14741
0.15773,-0.14674,0.02274,-0.207,0.08314,0.4922,0.00072,-0.26284,-0.03182,-0.12991
-0.03712,-0.05456,-0.00641,0.21763,0.21254,0.05563,0.1333,0.11726,-0.0609,-0.07005
0.14312,-0.0219,-0.1147,-0.07367,0.05917,-0.03103,0.06209,0.07743,0.31013,-0.30333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.06585,-0.14255,-0.07774,0.00147,0.12347,0.35269,0.18811,0.26223,-0.11835,-0.13614
-0.63575,0.46461,0.11156,0.90137,0.46186,0.13041,-0.10647,0.0395,0.22849,0.4076
-0.01153,-0.33153,0.41595,0.21598,0.19521,-0.13578,-0.03009,-0.1036,0.20713,0.06726
-0.24296,-0.13305,-0.01163,0.08215,-0.05392,-0.1538,-0.19002,-0.10103,-0.05812,-0.0371
-0.00884,0.01739,-0.14256,-0.18931,-0.22568,-0.32071,0.38675,0.25057,-0.0779,-0.04268
0.4286,-0.03931,0.05192,0.14717,0.43811,0.02218,0.21612,0.19773,-0.18129,-0.12621
0.06928,-0.00374,-0.2837,0.14404,-0.07308,0.07767,0.21685,-0.05549,0.09363,0.23188
-0.19207,0.01444,-0.39176,-0.08916,-0.20422,0.1835,0.04862,0.20779,-0.29608,-0.01924
-0.08686,-0.26295,-0.00971,-0.17556,-0.23552,-0.03223,0.01453,0.12386,-0.09847,0.05755
0.14153,0.06464,0.00492,-0.27233,0.09336,0.05488,-0.02865,0.00805,-0.10405,0.15706
0.01713,-0.01713,0.37926,-0.07817,0.10809,-0.0886,-0.03406,0.06996,-0.15904,0.09901
-0.22032,0.04545,-0.13054,-0.01959,-0.04589,-0.09023,0.07958,-0.06208,-0.0861,0.17165
0.08276,0.52407,-0.00357,-0.21177,-0.00311,0.18265,0.26143,-0.08924,-0.14819,-0.23877
0.08817,0.02239,0.2059,0.00386,0.00179,-0.13501,0.02146,-0.0225,0.08301,-0.17503
-0.58636,0.07059,-0.26482,-0.29266,0.15405,0.30673,-0.02429,0.04238,-0.13152,0.09905
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.13909,0.06694,-0.38297,0.2397,0.00518,-0.12354,-0.08911,-0.24515,0.09572,-0.07935
0.12822,0.13313,0.0553,-0.03421,-0.07908,0.1388,-0.11049,0.26138,0.00314,-0.01214
-0.02647,0.02802,0.06099,-0.10752,-0.10106,-0.02692,0.03224,0.02556,-0.02656,-0.42746
0.48508,0.69493,0.13032,-1.02273,-0.14428,-0.2584,-0.3101,0.24942,-0.15576,0.17207
-0.09167,0.06792,0.14657,-0.07083,-0.16248,0.02347,-0.19636,-0.2104,0.28185,-0.07888
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.17869,-0.20052,-0.07998,0.038,0.00885,-0.03131,-0.16605,0.24964,0.01938,0.03371
-0.11595,0.23772,0.26184,0.26587,0.15076,-0.07193,0.01793,-0.32954,0.07481,0.22042
0.06415,-0.08899,0.19387,0.12074,-0.03914,-0.27185,0.1192,0.20981,0.25754,-0.23552
-0.07061,0.5568,0.21711,0.45779,-0.118,0.5096,-0.2038,0.46509,0.49087,-0.9359
0.12401,0.08265,-0.15068,-0.15742,-0.22128,-0.28006,0.02004,0.07015,-0.08443,0.01762
-0.05972,0.09462,0.01896,0.03065,0.02559,0.17465,0.21321,-0.15174,-0.18935,-0.04444
-0.08965,0.30344,0.07183,-3e-05,0.00326,-0.03514,-0.33862,-0.58752,0.20809,-0.28859
-0.07914,-0.16138,0.4035,0.16601,-0.06379,0.12229,-0.08578,-0.15537,-0.12814,-0.08833
-0.0806,0.11557,0.22371,0.10057,0.21948,-0.13939,-0.13409,-0.26489,0.18746,-0.01376
0.01658,0.09421,-0.04449,0.05919,-0.13502,-0.10447,0.05785,0.06285,0.19528,0.14725
0.06679,-0.03072,-0.02021,0.03984,-0.3423,0.06677,0.04141,0.16022,-0.08952,0.03435
-1.5316,-0.2732,-0.68506,1.08488,0.51526,0.62809,0.11627,-0.78015,-0.96343,1.40223
-0.02459,0.03342,0.08945,-0.21232,-0.06856,-0.19194,0.14506,0.30654,0.03272,0.26137
-0.02192,-0.13878,-0.04153,0.03703,0.04847,-0.13876,-0.18091,-0.06496,-0.16443,-0.03229
-0.18572,0.1358,0.01901,-0.0884,0.12723,0.24157,0.06656,-0.16896,-0.17459,-0.0248
0.07084,0.54458,0.08502,-0.69188,-0.45505,-0.27047,0.2773,-0.1083,0.04971,-0.20397
